sweep,scenario,scenario_order,scenario_value,method,oracle_action_match_mean,oracle_action_match_std,oracle_reward_gap_mean,oracle_reward_gap_std,oracle_rate_gap_mean,oracle_rate_gap_std,true_outage_mean,true_outage_std,true_beam_success_mean,true_beam_success_std,los_flag_mean,los_flag_std,reflection_ratio_mean,reflection_ratio_std,num_available_paths_mean,num_available_paths_std,planning_latency_ms_mean,planning_latency_ms_std,policy_confidence_mean,policy_confidence_std,policy_margin_mean,policy_margin_std,policy_entropy_mean,policy_entropy_std,planner_value_mean,planner_value_std,planner_terminal_value_mean,planner_terminal_value_std,planner_beam_gain_value_mean,planner_beam_gain_value_std,planner_predictor_mix_mean,planner_predictor_mix_std,planner_rate_signal_mean,planner_rate_signal_std,planner_outage_signal_mean,planner_outage_signal_std,planner_adaptive_difficulty_mean,planner_adaptive_difficulty_std,planner_adaptive_difficulty_ema_mean,planner_adaptive_difficulty_ema_std,planner_adaptive_los_threshold_mean,planner_adaptive_los_threshold_std,planner_adaptive_risk_threshold_mean,planner_adaptive_risk_threshold_std,planner_adaptive_path_threshold_mean,planner_adaptive_path_threshold_std,planner_adaptive_reflection_threshold_mean,planner_adaptive_reflection_threshold_std,planner_adaptive_global_pool_threshold_mean,planner_adaptive_global_pool_threshold_std,planner_adaptive_cooldown_mean,planner_adaptive_cooldown_std,planner_adaptive_local_candidates_mean,planner_adaptive_local_candidates_std,planner_adaptive_global_topk_mean,planner_adaptive_global_topk_std,planner_score_gap_mean,planner_score_gap_std,planner_score_std_mean,planner_score_std_std,planner_candidates_mean,planner_candidates_std,planner_reactive_rate_regret_mean,planner_reactive_rate_regret_std,planner_reactive_safety_gain_mean,planner_reactive_safety_gain_std,planner_reactive_veto_triggered_mean,planner_reactive_veto_triggered_std,planner_rate_veto_triggered_mean,planner_rate_veto_triggered_std,planner_tri_regime_mode_mean,planner_tri_regime_mode_std,planner_clear_suppress_triggered_mean,planner_clear_suppress_triggered_std,planner_extreme_veto_triggered_mean,planner_extreme_veto_triggered_std,planner_fallback_kept_after_veto_mean,planner_fallback_kept_after_veto_std,planner_los_recovery_gate_mean,planner_los_recovery_gate_std,planner_los_recovery_bias_max_mean,planner_los_recovery_bias_max_std,planner_los_recovery_bias_chosen_mean,planner_los_recovery_bias_chosen_std,planner_los_guard_used_mean,planner_los_guard_used_std,planner_predictive_fallback_used_mean,planner_predictive_fallback_used_std,shortlist_size_mean,shortlist_size_std,shortlist_local_size_mean,shortlist_local_size_std,shortlist_global_fallback_count_mean,shortlist_global_fallback_count_std,shortlist_los_reserved_mean,shortlist_los_reserved_std,shortlist_reflection_reserved_mean,shortlist_reflection_reserved_std,shortlist_prev_beam_kept_mean,shortlist_prev_beam_kept_std,shortlist_max_los_prob_mean,shortlist_max_los_prob_std,shortlist_max_reflection_prob_mean,shortlist_max_reflection_prob_std,shortlist_max_beam_gain_mean,shortlist_max_beam_gain_std,shortlist_beam_gain_weight_mean,shortlist_beam_gain_weight_std,shortlist_blockage_hint_mean,shortlist_blockage_hint_std,shortlist_reflection_hint_mean,shortlist_reflection_hint_std,shortlist_used_global_pool_mean,shortlist_used_global_pool_std,shortlist_base_pool_size_mean,shortlist_base_pool_size_std,dominant_reflection_fraction,dominant_los_fraction
blocker_density,Nb=2,2,2.0,BeliefAwareRollout,0.63275,0.4820554299040723,1.4242810108236186,2.3017447426541455,1.1924935108236185,1.8929137549747934,0.1195,0.3243759393049984,0.73975,0.4387709396712594,0.91725,0.27550397002584187,0.14403212423488593,0.10257244644868027,4.506,0.7224707606540212,0.9485623530190423,1.127206974743508,0.83525,0.3709547647624977,0.08904310463964939,0.27263762822462384,,,6.42470360147754,1.0918667454063418,0.0,0.0,6.442899163268584,1.0826442805422996,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08904310463964939,0.27263762822462384,0.18722678777934634,0.42610938752131267,8.0,0.0,,,,,,,,,,,,,,,,,0.6402514746169266,0.38922748151320163,1.2599559469008499,0.7661906431938563,1.2430554388068114,0.7760076433458609,0.83525,0.3709547647624977,,,7.6705,0.7419095295249954,7.6705,0.7419095295249954,0.3295,0.7419095295249954,1.972,0.16497272501841023,0.0,0.0,1.0,0.0,0.9948856721669436,0.00786339594306025,0.8614797431454062,0.09250510047354782,3.61790345877409,0.6200345478248055,1.0,0.0,0.15416808731484025,0.18600891197719785,0.1442015751211584,0.10943418229895355,0.16475,0.3709547647624977,16.0,0.0,0.22225,0.77775
blocker_density,Nb=2,2,2.0,OneStepPredictive,0.426,0.49449368044495773,1.9629043284354561,2.12790594065185,1.9400543284354563,2.054159539064415,0.05075,0.2194867592817389,0.865,0.34172357249683555,0.91725,0.27550397002584187,0.14403212423488593,0.10257244644868027,4.506,0.7224707606540212,0.28793741449499066,0.03231801052659251,0.7377502963915468,0.17302038871692169,0.5910851990319789,0.27186874093206326,0.8488641859311611,0.4516442290991921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5435,0.4565
blocker_density,Nb=2,2,2.0,Oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.01580941175376237,0.9195,0.2720657089748724,0.91725,0.27550397002584187,0.14403212423488593,0.10257244644868027,4.506,0.7224707606540212,1.9563468787264355,0.05569987775712983,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.913
blocker_density,Nb=2,2,2.0,ProposedV2,0.65275,0.4760960381057587,1.250016702463397,2.1300490453514396,1.0904542024633972,1.8163421751662732,0.08875,0.2843825548447021,0.7825,0.41254545204134785,0.91725,0.27550397002584187,0.14403212423488593,0.10257244644868027,4.506,0.7224707606540212,0.3765963422083587,0.3549240778105362,0.8814776962175965,0.18106652041396168,0.3373568208068609,0.3913252409583509,0.370571529334411,0.49836217422323875,5.57350435406964,0.8717480687453747,6.713614809274446,0.5427366201640568,0.17921830314585319,0.06100335992699779,0.5923736892278361,0.09053905673726598,0.08383244559438713,0.024797799419551642,0.5059524974559351,0.04252095546345878,0.5,0.0,0.5,0.0,0.5999999999999998,2.220446049250313e-16,0.25,0.0,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,0.9000000000000002,2.220446049250313e-16,2.0,0.0,12.0,0.0,6.0,0.0,0.1325276633207376,0.1647330441199889,,,12.8495,1.2392940530802201,0.002808145468466843,0.0111329194089899,0.010130538854630819,0.02543512385610061,0.0023832221163012394,0.04876004889913065,0.0,0.0,1.4652049571020018,0.757536006836121,0.030028598665395614,0.17066599522924364,0.01763584366062917,0.13162378462499477,0.2778836987607245,0.44795574415759354,,,,,,,0.4755,0.4993993892667471,0.5245,0.4993993892667471,13.619637750238322,1.2964847473236947,13.279313632030505,0.9601999244750687,5.674928503336511,3.4755239257242834,,,,,,,,,,,,,,,,,,,0.38425,0.48641745188675134,,,0.24775,0.75225
blocker_density,Nb=2,2,2.0,Reactive,0.66525,0.471902995858259,1.2803065544747225,2.231415057764982,1.0456565544747227,1.8039836886948213,0.11675,0.3211221535490817,0.73625,0.44066533503328803,0.91725,0.27550397002584187,0.14403212423488593,0.10257244644868027,4.506,0.7224707606540212,0.0031529502748526284,0.00027897424757877945,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18675,0.81325
blocker_density,Nb=3,3,3.0,BeliefAwareRollout,0.596,0.4906974628016738,1.542324713863411,2.314788330741901,1.266499713863411,1.8822214513002706,0.14575,0.3528554059384665,0.73075,0.44357010438035605,0.86025,0.34672746862629733,0.16766675842477166,0.14525290170726177,4.233,0.9039972345090442,1.1478529655159946,1.2785051666921998,0.77225,0.41938042097837613,0.11733662968277932,0.2990155201252948,,,6.225572830602183,1.0620672166749237,0.0,0.0,6.244548631211667,1.0524914967109502,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11733662968277932,0.2990155201252948,0.2560418789187195,0.4760664196142097,8.0,0.0,,,,,,,,,,,,,,,,,0.5363400559874957,0.4047487385489802,1.055187200212362,0.7964104149505326,1.0397723255164473,0.8010886577690979,0.77225,0.41938042097837613,,,7.5445,0.8387608419567523,7.5445,0.8387608419567523,0.4555,0.8387608419567523,1.96875,0.17399263633843817,0.0,0.0,1.0,0.0,0.9938854997605086,0.008627414199591904,0.8672678963541984,0.08833164354704472,3.551664794743061,0.6325870600609885,1.0,0.0,0.1981261274112635,0.19924001673767336,0.16683792800891387,0.14962350969398303,0.22775,0.41938042097837613,16.0,0.0,0.29525,0.70425
blocker_density,Nb=3,3,3.0,OneStepPredictive,0.42875,0.4948974009832746,1.9907784649075082,2.193196619118327,1.9078784649075085,2.061112500418742,0.08075,0.2724507983104473,0.83975,0.3668377536459409,0.86025,0.34672746862629733,0.16766675842477166,0.14525290170726177,4.233,0.9039972345090442,0.2619841145042301,0.014903632818245938,0.7174157119169832,0.18314641680131985,0.5583850293606519,0.2867437766873342,0.8833715502591803,0.4536096084942094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5625,0.437
blocker_density,Nb=3,3,3.0,Oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.027375856150995536,0.92375,0.2653976968626518,0.86025,0.34672746862629733,0.16766675842477166,0.14525290170726177,4.233,0.9039972345090442,2.5759612077390557,0.055214688663986704,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14325,0.85625
blocker_density,Nb=3,3,3.0,ProposedV2,0.60625,0.4885805332798269,1.3998057669719024,2.1656841804321476,1.226480766971902,1.8560963937622017,0.102,0.3026483107502832,0.7815,0.41322844771385236,0.86025,0.34672746862629733,0.16766675842477166,0.14525290170726177,4.233,0.9039972345090442,0.455888797489024,0.33486984815426313,0.8371452254876495,0.20454769617664936,0.39002923627197744,0.38696149391622336,0.5014667070340365,0.552897948097038,5.463752919935292,0.9135106573887138,6.629794162807998,0.5204048136253699,0.18543478260869564,0.059388423763614515,0.5836568322981367,0.08895082178122767,0.08361355638455438,0.02376145537460312,0.5023045191853683,0.041697083320724075,0.5,0.0,0.5,0.0,0.5999999999999998,2.220446049250313e-16,0.25,0.0,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,0.9000000000000002,2.220446049250313e-16,2.0,0.0,12.0,0.0,6.0,0.0,0.15850498164831334,0.16342420550220293,,,13.12975,1.3363812844768517,0.0025123139794175483,0.010091091580527036,0.01282049113919276,0.028161535337879805,0.0015527950310559005,0.039374914077968844,0.0,0.0,1.545031055900621,0.7155049680358468,0.017857142857142856,0.13243211584099399,0.019798136645962732,0.13930603156830834,0.3190993788819876,0.46612762767199,,,,,,,0.356,0.4788152044369519,0.644,0.4788152044369519,13.754270186335404,1.2952153091998564,13.381211180124224,0.9244879859404863,6.069875776397516,3.2596858987456967,,,,,,,,,,,,,,,,,,,0.50325,0.4999894373884312,,,0.334,0.6655
blocker_density,Nb=3,3,3.0,Reactive,0.649,0.4772829349557765,1.3099814794837565,2.184892874986324,1.0251939794837568,1.711384078134633,0.1435,0.35058201608182926,0.72625,0.4458822013716179,0.86025,0.34672746862629733,0.16766675842477166,0.14525290170726177,4.233,0.9039972345090442,0.0028086735137549113,0.00028645707835066927,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.241,0.7585
blocker_speed,0.5x,0,0.5,BeliefAwareRollout,0.64475,0.47858900687332967,1.3771133222209047,2.286997732251847,1.1736383222209046,1.9048095137724108,0.10425,0.3055845832171512,0.75275,0.4314133024142858,0.91725,0.27550397002584187,0.1424094887350483,0.09846012143336647,4.5915,0.6683021397541684,0.8967640982245939,1.0801872710666593,0.85275,0.35435495975081255,0.06787783133685589,0.22946603709605937,,,6.206188973404961,1.111733289915869,0.0,0.0,6.224692776652467,1.1025064557644142,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06787783133685589,0.22946603709605937,0.1646067734078585,0.3998057386880164,8.0,0.0,,,,,,,,,,,,,,,,,0.693684765462162,0.38055064499977864,1.3647494089078382,0.7488576417424936,1.3451969331222582,0.762215385928413,0.85275,0.35435495975081255,,,7.7055,0.7087099195016252,7.7055,0.7087099195016252,0.2945,0.7087099195016251,1.98075,0.13740246540728446,0.0,0.0,1.0,0.0,0.9948010016828776,0.008259609145518796,0.8566216635219753,0.0978823647040655,3.6297571660280226,0.6333784717026735,1.0,0.0,0.12621147136505373,0.17460878159311596,0.14193419022531453,0.10391341779647958,0.14725,0.35435495975081255,16.0,0.0,0.22225,0.77775
blocker_speed,0.5x,0,0.5,OneStepPredictive,0.37125,0.48313914921065954,2.131843354062659,2.0679124019829493,2.1479808540626597,2.042135815511014,0.03575,0.18566619913166746,0.88975,0.3132011135037678,0.91725,0.27550397002584187,0.1424094887350483,0.09846012143336647,4.5915,0.6683021397541684,0.25854354598959617,0.013770544958106002,0.73586401630193,0.15971562551005497,0.5856686616949737,0.2528874708120067,0.861845923660323,0.4206491051424276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61175,0.38825
blocker_speed,0.5x,0,0.5,Oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92075,0.27012855735741825,0.91725,0.27550397002584187,0.1424094887350483,0.09846012143336647,4.5915,0.6683021397541684,1.574984166498325,0.2981210567376223,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0875,0.9125
blocker_speed,0.5x,0,0.5,ProposedV2,0.66425,0.47225198517317,1.1889860919045618,2.097844444929582,1.0579360919045622,1.8111616588749393,0.0725,0.259313998850814,0.79775,0.40167765372248426,0.91725,0.27550397002584187,0.1424094887350483,0.09846012143336647,4.5915,0.6683021397541684,0.31316505596987554,0.34471153924065967,0.8984356930032372,0.1735182502518631,0.2835944644249976,0.37864472465289256,0.3225116740241647,0.4936961706326555,5.512926332425263,0.9316212790918471,6.699423281890525,0.5564063076010556,0.18277966101694915,0.06182864998693667,0.5870056497175141,0.0923060799593354,0.08629801212310118,0.02452320202971952,0.5062574696574508,0.0427217437944301,0.5,0.0,0.5,0.0,0.5999999999999998,2.220446049250313e-16,0.25,0.0,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,0.9000000000000002,2.220446049250313e-16,2.0,0.0,12.0,0.0,6.0,0.0,0.1162632775597701,0.161821957246579,,,12.694,1.1286558377113904,0.0019987269857172237,0.009046599412651329,0.009964581094892686,0.025183202551551275,0.0011299435028248588,0.033595635587160465,0.0,0.0,1.4717514124293785,0.7543049970666375,0.0192090395480226,0.13725907018359518,0.015254237288135594,0.12256241484604016,0.26610169491525426,0.4419180725864051,,,,,,,0.5575,0.4966827458247367,0.4425,0.4966827458247367,13.568361581920904,1.2277921594360501,13.27231638418079,0.9622077670164069,5.767231638418079,3.3942539876656728,,,,,,,,,,,,,,,,,,,0.3315,0.4707523234143407,,,0.2435,0.7565
